qseqid	sseqid	genus	prevalence
Annotated_MAGs.concoct.142	ERR2241945_k141_554009	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241694_k141_422634	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685264_k141_21072	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_609939	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685267_k141_8379	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7683047_k141_730599	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241894_k141_63067	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241862_k141_355382	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241734_k141_274955	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685246_k141_74180	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241664_k141_957695	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_557_k141_83084	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR4096749_k119_10333	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_554009	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241694_k141_422634	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685264_k141_21072	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_609939	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685267_k141_8379	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7683047_k141_730599	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241984_k141_99110	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_390_k141_170372	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685245_k141_427439	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241687_k141_224122	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241913_k141_214770	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7457756_k141_285591	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685280_k141_426728|provirus_38051_62533	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241864_k141_166757	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241895_k141_118663	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241890_k141_1107178|provirus_7232_51606	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241819_k141_386242	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241732_k141_39483	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241862_k141_355382	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241734_k141_274955	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685246_k141_74180	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241664_k141_957695	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_557_k141_83084	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685272_k141_806234	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_554009	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241694_k141_422634	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685264_k141_21072	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_609939	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685267_k141_8379	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7683047_k141_730599	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241894_k141_63067	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241862_k141_355382	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241734_k141_274955	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685246_k141_74180	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241664_k141_957695	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_557_k141_83084	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR4096749_k119_10333	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_554009	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241694_k141_422634	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685264_k141_21072	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_609939	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685267_k141_8379	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7683047_k141_730599	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241984_k141_99110	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_390_k141_170372	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685245_k141_427439	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241687_k141_224122	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241913_k141_214770	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7457756_k141_285591	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685280_k141_426728|provirus_38051_62533	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7683047_k141_730599	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685267_k141_8379	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_609939	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685264_k141_21072	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241694_k141_422634	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685263_k141_404618	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241945_k141_554009	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685272_k141_806234	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_557_k141_83084	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241664_k141_957695	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	SRR7685246_k141_74180	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241734_k141_274955	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241862_k141_355382	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241900_k141_149579	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	LH1_592_k141_16088	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241732_k141_39483	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241819_k141_386242	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241890_k141_1107178|provirus_7232_51606	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241895_k141_118663	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241915_k141_36100	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	UHO125_k141_18725|provirus_130_53861	g_Lactobacillus	NA
Annotated_MAGs.concoct.142	ERR2241864_k141_166757	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_359_k141_27460	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241649_k141_116292	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO351_k141_11201	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685262_k141_134786	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO298_k141_49633	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685279_k141_993958	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241911_k141_89312	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO419_k141_34369	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_385_k141_138331	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683037_k141_338761	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683031_k141_4321	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683035_k141_124107	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO157_k141_60555	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323418_k141_7297|provirus_154_39470	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241688_k141_297804	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241953_k141_223721_1	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241890_k141_1118153	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO384_k141_21779	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_548_k141_5975	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO281_k141_128965|provirus_11996_35471	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_42196	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO208_k141_3157|provirus_6343_45979	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685271_k141_246662|provirus_1_43154	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_545_k141_44900	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO411_k141_45637|provirus_2_29123	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457748_k141_13306	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241981_k141_32692	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO351_k141_11201	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO243_k141_77244	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.15	UHO410_k141_23105	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO410_k141_23105	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO410_k141_23105	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_390_k141_187482	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457748_k141_13306	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685263_k141_15505	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241953_k141_460344	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241982_k141_230960|provirus_3_48028	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241982_k141_230960|provirus_3_48028	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241919_k141_213615	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_42196	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241982_k141_598827|provirus_8539_47849	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO163_k141_53195	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241748_k141_41899|provirus_1_42320	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457756_k141_828978	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685280_k141_673043	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241952_k141_468991	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683031_k141_4321	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241737_k141_843680	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323239_k141_7945	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_12272	g_Lactobacillus	Prevalent in LB
Annotated_MAGs.concoct.15	SRR6323370_k141_17879|provirus_63175_108167	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457766_k141_313828	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241888_k141_347271	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241907_k141_654628	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO271_k141_14072	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_390_k141_87482	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241732_k141_64830	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323520_k141_123668	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO206_k141_14037	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO246_k141_26355	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241737_k141_843680	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241980_k141_99304	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241744_k141_788210	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_382_k141_129705	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO384_k141_21779	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323400_k141_6863	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO379_k141_58314	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO408_k141_29886	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO425_k141_72244	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO83_k141_21185|provirus_8775_42435	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO408_k141_29886	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241690_k141_642481	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO397_k141_49786|provirus_5593_45614	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO157_k141_60555	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683065_k141_5657	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_545_k141_44900	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241665_k141_121619	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO314_k141_40662	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.15	SRR7457753_k141_49327	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241748_k141_41899|provirus_1_42320	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO408_k141_29886	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO166_k141_40803	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO408_k141_29886	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323519_k141_125564|provirus_4634_43163	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO332_k141_50768	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_552_k141_11654	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685280_k141_241546	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO351_k141_11201	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO388_k141_62669	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_42196	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241909_k141_430207	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO127_k141_49979	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323520_k141_60232	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241902_k141_208195	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241688_k141_297804	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683058_k141_2265	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO363_k141_23888	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323370_k141_17879|provirus_63175_108167	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO393_k141_15941	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.15	LH1_385_k141_121558	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323450_k141_26234	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO163_k141_53195	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241748_k141_41899|provirus_1_42320	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457756_k141_828978	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685280_k141_673043	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241952_k141_468991	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683031_k141_4321	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241737_k141_843680	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323239_k141_7945	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_12272	g_Lactobacillus	Prevalent in LB
Annotated_MAGs.concoct.15	SRR6323370_k141_17879|provirus_63175_108167	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO351_k141_11201	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685262_k141_134786	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO298_k141_49633	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685279_k141_993958	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241911_k141_89312	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO419_k141_34369	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_385_k141_138331	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683037_k141_338761	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683031_k141_4321	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683035_k141_124107	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO157_k141_60555	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323418_k141_7297|provirus_154_39470	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241688_k141_297804	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241953_k141_223721_1	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241890_k141_1118153	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO384_k141_21779	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_548_k141_5975	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO281_k141_128965|provirus_11996_35471	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO371_k141_42196	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO208_k141_3157|provirus_6343_45979	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685271_k141_246662|provirus_1_43154	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_545_k141_44900	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO411_k141_45637|provirus_2_29123	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457748_k141_13306	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7457766_k141_313828	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241888_k141_347271	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241907_k141_654628	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO271_k141_14072	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_390_k141_87482	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241732_k141_64830	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR6323520_k141_123668	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO206_k141_14037	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO246_k141_26355	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO351_k141_11201	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685262_k141_134786	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO298_k141_49633	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7685279_k141_993958	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241984_k141_388622	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241911_k141_89312	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	UHO419_k141_34369	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_385_k141_138331	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683037_k141_338761	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683031_k141_4321	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	SRR7683035_k141_124107	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	ERR2241649_k141_116292	g_Lactobacillus	NA
Annotated_MAGs.concoct.15	LH1_359_k141_27460	g_Lactobacillus	NA
Annotated_MAGs.concoct.151	ERR2241900_k141_209405	Unknown	NA
Annotated_MAGs.concoct.151	ERR2241731_k141_550123	Unknown	NA
Annotated_MAGs.concoct.151	ERR2241900_k141_209405	Unknown	NA
Annotated_MAGs.concoct.151	ERR2241731_k141_550123	Unknown	NA
Annotated_MAGs.concoct.151	SRR7457777_k141_693395	Unknown	NA
Annotated_MAGs.concoct.151	ERR2241808_k141_22914	Unknown	NA
Annotated_MAGs.concoct.151	ERR2241933_k141_82376	Unknown	NA
Annotated_MAGs.concoct.100	SRR7683045_k141_444645	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR6323483_k141_32206	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241954_k141_71012|provirus_64189_96249	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241860_k141_198228	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241860_k141_198228	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241649_k141_87891|provirus_54165_95717	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241953_k141_578403	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241737_k141_1077799|provirus_27701_64652	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241858_k141_992795	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7685267_k141_225657_1	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241737_k141_1077799|provirus_27701_64652	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241950_k141_786768	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241899_k141_101954	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241971_k141_52369|provirus_9937_36676	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR4096749_k119_104038	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR4096740_k119_24869	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241748_k141_237056	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241737_k141_1024981|provirus_13666_57001	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	UHO52_k141_41677	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	UHO173_k141_28789	g_Ligilactobacillus	Prevalent in LB
Annotated_MAGs.concoct.100	ERR2241649_k141_130493|provirus_72093_115087	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7683045_k141_444645	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241899_k141_6612	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241859_k141_765	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7683045_k141_444645	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7683062_k141_195641	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241971_k141_52369|provirus_9937_36676	g_Ligilactobacillus	NA
